image_path,x,y,w,h
C2/21-1-2-submit-83063/138.png,634,269,537,537
C2/21-1-2-submit-83063/048.png,619,261,558,558
C2/21-1-2-submit-83063/090.png,630,272,532,532
C2/21-1-2-submit-83063/180.png,640,274,530,530
C2/21-1-2-submit-83063/006.png,674,272,535,535
C2/21-1-2-submit-83063/168.png,643,269,525,525
C2/21-1-2-submit-83063/162.png,635,261,533,533
C2/21-1-2-submit-83063/078.png,623,262,542,542
C2/21-1-2-submit-83063/000.png,667,270,544,544
C2/21-1-2-submit-83063/120.png,626,268,545,545
C2/21-1-2-submit-83063/018.png,645,254,566,566
C2/21-1-2-submit-83063/066.png,631,269,534,534
C2/21-1-2-submit-83063/174.png,639,269,531,531
C2/21-1-2-submit-83063/096.png,625,274,544,544
C2/21-1-2-submit-83063/114.png,629,267,540,540
C2/21-1-2-submit-83063/126.png,624,260,549,549
C2/21-1-2-submit-83063/192.png,644,268,526,526
C2/21-1-2-submit-83063/198.png,635,268,537,537
C2/21-1-2-submit-83063/042.png,619,265,552,552
C2/21-1-2-submit-83063/156.png,638,266,532,532
C2/21-1-2-submit-83063/108.png,628,270,543,543
C2/21-1-2-submit-83485/030.png,628,268,545,545
C2/21-1-2-submit-83485/150.png,642,272,526,526
C2/21-1-2-submit-83485/012.png,689,290,514,514
C2/21-1-2-submit-83485/144.png,645,272,518,518
C2/21-1-2-submit-83485/036.png,643,283,517,517
C2/21-1-2-submit-83485/054.png,638,277,523,523
C2/21-1-2-submit-83485/072.png,642,278,511,511
C2/21-1-2-submit-83485/204.png,646,277,513,513
C2/21-1-2-submit-83485/102.png,651,286,507,507
C2/21-1-2-submit-83485/060.png,628,268,542,542
C2/21-1-2-submit-83485/132.png,645,281,514,514
C2/21-1-2-submit-83485/084.png,640,281,517,517
C2/21-1-2-submit-83485/024.png,641,276,523,523
C2/21-1-2-submit-83485/186.png,643,271,529,529
C2/21-1-2-submit-83485/138.png,644,273,519,519
C2/21-1-2-submit-83485/048.png,629,272,534,534
C2/21-1-2-submit-83485/090.png,649,284,500,500
C2/21-1-2-submit-83485/180.png,649,282,513,513
C2/21-1-2-submit-83485/006.png,692,286,513,513
C2/21-1-2-submit-83485/168.png,649,280,520,520
C2/21-1-2-submit-83485/162.png,645,274,524,524
C2/21-1-2-submit-83485/078.png,637,274,518,518
C2/21-1-2-submit-83485/000.png,698,288,506,506
C2/21-1-2-submit-83485/120.png,645,282,518,518
C2/21-1-2-submit-83485/018.png,691,301,498,498
C2/21-1-2-submit-83485/066.png,645,282,512,512
C2/21-1-2-submit-83485/174.png,649,275,517,517
C2/21-1-2-submit-83485/096.png,647,287,513,513
C2/21-1-2-submit-83485/114.png,651,286,508,508
C2/21-1-2-submit-83485/126.png,640,279,515,515
C2/21-1-2-submit-83485/192.png,648,277,517,517
C2/21-1-2-submit-83485/198.png,652,279,511,511
C2/21-1-2-submit-83485/042.png,637,282,522,522
C2/21-1-2-submit-83485/156.png,643,272,521,521
C2/21-1-2-submit-83485/108.png,635,275,534,534
C2/21-1-2-submit-83619/030.png,211,94,177,177
C2/21-1-2-submit-83619/150.png,216,92,173,173
C2/21-1-2-submit-83619/012.png,235,102,162,162
C2/21-1-2-submit-83619/144.png,216,94,172,172
C2/21-1-2-submit-83619/036.png,211,94,175,175
C2/21-1-2-submit-83619/054.png,211,92,177,177
C2/21-1-2-submit-83619/072.png,209,91,178,178
C2/21-1-2-submit-83619/102.png,213,92,176,176
C2/21-1-2-submit-83619/060.png,213,93,175,175
C2/21-1-2-submit-83619/132.png,215,93,174,174
C2/21-1-2-submit-83619/084.png,212,94,176,176
C2/21-1-2-submit-83619/024.png,216,96,170,170
C2/21-1-2-submit-83619/138.png,215,92,174,174
C2/21-1-2-submit-83619/048.png,212,92,175,175
C2/21-1-2-submit-83619/090.png,213,95,174,174
C2/21-1-2-submit-83619/006.png,233,101,165,165
C2/21-1-2-submit-83619/168.png,215,94,173,173
C2/21-1-2-submit-83619/162.png,216,94,172,172
C2/21-1-2-submit-83619/078.png,208,93,183,183
C2/21-1-2-submit-83619/000.png,236,103,163,163
C2/21-1-2-submit-83619/120.png,216,95,169,169
C2/21-1-2-submit-83619/018.png,222,96,171,171
C2/21-1-2-submit-83619/066.png,210,91,177,177
C2/21-1-2-submit-83619/096.png,213,94,177,177
C2/21-1-2-submit-83619/114.png,214,93,171,171
C2/21-1-2-submit-83619/126.png,216,93,172,172
C2/21-1-2-submit-83619/042.png,210,92,178,178
C2/21-1-2-submit-83619/156.png,216,94,171,171
C2/21-1-2-submit-83619/108.png,214,93,170,170
C2/2-1-1-submit-00000/030.png,613,240,386,386
C2/2-1-1-submit-00000/012.png,617,242,392,392
C2/2-1-1-submit-00000/144.png,606,234,388,388
C2/2-1-1-submit-00000/036.png,613,241,386,386
C2/2-1-1-submit-00000/054.png,623,229,383,383
C2/2-1-1-submit-00000/072.png,613,225,374,374
C2/2-1-1-submit-00000/102.png,614,226,387,387
C2/2-1-1-submit-00000/060.png,610,215,410,410
C2/2-1-1-submit-00000/132.png,601,229,393,393
C2/2-1-1-submit-00000/084.png,610,223,387,387
C2/2-1-1-submit-00000/024.png,621,246,377,377
C2/2-1-1-submit-00000/138.png,603,229,387,387
C2/2-1-1-submit-00000/048.png,607,230,401,401
C2/2-1-1-submit-00000/090.png,611,221,390,390
C2/2-1-1-submit-00000/006.png,615,238,392,392
C2/2-1-1-submit-00000/078.png,610,224,387,387
C2/2-1-1-submit-00000/000.png,617,241,386,386
C2/2-1-1-submit-00000/120.png,609,232,386,386
C2/2-1-1-submit-00000/018.png,620,243,384,384
C2/2-1-1-submit-00000/066.png,610,208,404,404
C2/2-1-1-submit-00000/096.png,613,226,394,394
C2/2-1-1-submit-00000/114.png,606,230,385,385
C2/2-1-1-submit-00000/126.png,604,230,388,388
C2/2-1-1-submit-00000/042.png,615,242,386,386
C2/2-1-1-submit-00000/108.png,608,229,387,387
C2/2-1-1-submit-82495/030.png,614,232,388,388
C2/2-1-1-submit-82495/012.png,623,243,376,376
C2/2-1-1-submit-82495/144.png,604,231,383,383
C2/2-1-1-submit-82495/036.png,617,236,380,380
C2/2-1-1-submit-82495/054.png,617,222,382,382
C2/2-1-1-submit-82495/072.png,610,222,380,380
C2/2-1-1-submit-82495/102.png,620,231,373,373
C2/2-1-1-submit-82495/060.png,617,221,382,382
C2/2-1-1-submit-82495/132.png,606,232,378,378
C2/2-1-1-submit-82495/084.png,619,224,375,375
C2/2-1-1-submit-82495/024.png,617,238,382,382
C2/2-1-1-submit-82495/138.png,606,231,376,376
C2/2-1-1-submit-82495/048.png,613,232,387,387
C2/2-1-1-submit-82495/090.png,613,218,390,390
C2/2-1-1-submit-82495/006.png,622,242,380,380
C2/2-1-1-submit-82495/078.png,618,223,375,375
C2/2-1-1-submit-82495/000.png,619,241,378,378
C2/2-1-1-submit-82495/120.png,608,229,381,381
C2/2-1-1-submit-82495/018.png,621,242,378,378
C2/2-1-1-submit-82495/066.png,615,213,378,378
C2/2-1-1-submit-82495/096.png,625,232,371,371
C2/2-1-1-submit-82495/114.png,608,224,385,385
C2/2-1-1-submit-82495/126.png,602,227,392,392
C2/2-1-1-submit-82495/042.png,619,241,374,374
C2/2-1-1-submit-82495/108.png,614,227,375,375
C2/2-1-1-submit-82501/030.png,622,239,369,369
C2/2-1-1-submit-82501/012.png,623,237,373,373
C2/2-1-1-submit-82501/144.png,610,232,374,374
C2/2-1-1-submit-82501/036.png,623,239,369,369
C2/2-1-1-submit-82501/054.png,622,223,376,376
C2/2-1-1-submit-82501/072.png,615,220,370,370
C2/2-1-1-submit-82501/102.png,625,233,358,358
C2/2-1-1-submit-82501/060.png,623,221,371,371
C2/2-1-1-submit-82501/132.png,607,229,372,372
C2/2-1-1-submit-82501/084.png,618,220,374,374
C2/2-1-1-submit-82501/024.png,622,238,373,373
C2/2-1-1-submit-82501/138.png,601,231,381,381
C2/2-1-1-submit-82501/048.png,624,236,367,367
C2/2-1-1-submit-82501/090.png,615,216,382,382
C2/2-1-1-submit-82501/006.png,623,241,374,374
C2/2-1-1-submit-82501/078.png,615,221,372,372
C2/2-1-1-submit-82501/000.png,625,242,369,369
C2/2-1-1-submit-82501/120.png,612,228,373,373
C2/2-1-1-submit-82501/018.png,623,234,376,376
C2/2-1-1-submit-82501/066.png,610,208,391,391
C2/2-1-1-submit-82501/096.png,624,229,362,362
C2/2-1-1-submit-82501/114.png,615,233,357,357
C2/2-1-1-submit-82501/126.png,611,229,372,372
C2/2-1-1-submit-82501/042.png,620,237,372,372
C2/2-1-1-submit-82501/108.png,614,230,364,364
C2/2-1-1-submit-82882/030.png,608,236,393,393
C2/2-1-1-submit-82882/012.png,605,226,410,410
C2/2-1-1-submit-82882/144.png,596,219,399,399
C2/2-1-1-submit-82882/036.png,608,234,395,395
C2/2-1-1-submit-82882/054.png,613,214,395,395
C2/2-1-1-submit-82882/072.png,605,222,385,385
C2/2-1-1-submit-82882/102.png,611,220,387,387
C2/2-1-1-submit-82882/060.png,612,215,399,399
C2/2-1-1-submit-82882/132.png,597,223,387,387
C2/2-1-1-submit-82882/084.png,613,221,388,388
C2/2-1-1-submit-82882/024.png,602,231,404,404
C2/2-1-1-submit-82882/138.png,592,218,404,404
C2/2-1-1-submit-82882/048.png,609,226,398,398
C2/2-1-1-submit-82882/090.png,608,214,399,399
C2/2-1-1-submit-82882/006.png,606,223,411,411
C2/2-1-1-submit-82882/078.png,609,218,385,385
C2/2-1-1-submit-82882/000.png,612,233,394,394
C2/2-1-1-submit-82882/120.png,602,221,394,394
C2/2-1-1-submit-82882/018.png,609,234,399,399
C2/2-1-1-submit-82882/066.png,599,208,405,405
C2/2-1-1-submit-82882/096.png,612,220,391,391
C2/2-1-1-submit-82882/114.png,601,219,392,392
C2/2-1-1-submit-82882/126.png,595,216,404,404
C2/2-1-1-submit-82882/042.png,603,229,405,405
C2/2-1-1-submit-82882/108.png,605,223,381,381
C2/2-1-1-submit-82910/030.png,617,236,380,380
C2/2-1-1-submit-82910/012.png,619,236,383,383
C2/2-1-1-submit-82910/144.png,601,223,395,395
C2/2-1-1-submit-82910/036.png,616,233,386,386
C2/2-1-1-submit-82910/054.png,619,216,386,386
C2/2-1-1-submit-82910/072.png,610,220,383,383
C2/2-1-1-submit-82910/102.png,611,218,388,388
C2/2-1-1-submit-82910/060.png,617,222,383,383
C2/2-1-1-submit-82910/132.png,596,226,392,392
C2/2-1-1-submit-82910/084.png,615,223,380,380
C2/2-1-1-submit-82910/024.png,619,237,378,378
C2/2-1-1-submit-82910/138.png,599,230,393,393
C2/2-1-1-submit-82910/048.png,615,231,389,389
C2/2-1-1-submit-82910/090.png,611,218,396,396
C2/2-1-1-submit-82910/006.png,613,228,397,397
C2/2-1-1-submit-82910/078.png,612,223,375,375
C2/2-1-1-submit-82910/000.png,619,238,379,379
C2/2-1-1-submit-82910/120.png,601,221,388,388
C2/2-1-1-submit-82910/018.png,622,238,375,375
C2/2-1-1-submit-82910/066.png,609,213,398,398
C2/2-1-1-submit-82910/096.png,615,226,383,383
C2/2-1-1-submit-82910/114.png,604,218,390,390
C2/2-1-1-submit-82910/126.png,606,228,377,377
C2/2-1-1-submit-82910/042.png,615,230,389,389
C2/2-1-1-submit-82910/108.png,612,224,375,375
C2/2-1-1-submit-82999/030.png,619,240,377,377
C2/2-1-1-submit-82999/012.png,624,242,374,374
C2/2-1-1-submit-82999/144.png,609,234,379,379
C2/2-1-1-submit-82999/036.png,618,237,380,380
C2/2-1-1-submit-82999/054.png,624,223,379,379
C2/2-1-1-submit-82999/072.png,612,219,384,384
C2/2-1-1-submit-82999/102.png,621,230,369,369
C2/2-1-1-submit-82999/060.png,615,222,386,386
C2/2-1-1-submit-82999/132.png,608,230,380,380
C2/2-1-1-submit-82999/084.png,613,218,388,388
C2/2-1-1-submit-82999/024.png,619,238,381,381
C2/2-1-1-submit-82999/138.png,600,235,390,390
C2/2-1-1-submit-82999/048.png,614,232,387,387
C2/2-1-1-submit-82999/090.png,611,218,392,392
C2/2-1-1-submit-82999/006.png,617,233,391,391
C2/2-1-1-submit-82999/078.png,617,222,374,374
C2/2-1-1-submit-82999/000.png,622,242,375,375
C2/2-1-1-submit-82999/120.png,610,231,380,380
C2/2-1-1-submit-82999/018.png,625,243,374,374
C2/2-1-1-submit-82999/066.png,616,217,384,384
C2/2-1-1-submit-82999/096.png,624,234,364,364
C2/2-1-1-submit-82999/114.png,609,231,369,369
C2/2-1-1-submit-82999/126.png,613,232,370,370
C2/2-1-1-submit-82999/042.png,622,239,372,372
C2/2-1-1-submit-82999/108.png,614,233,364,364
C2/2-1-1-submit-83063/030.png,625,242,369,369
C2/2-1-1-submit-83063/012.png,625,247,366,366
C2/2-1-1-submit-83063/144.png,600,228,392,392
C2/2-1-1-submit-83063/036.png,624,242,372,372
C2/2-1-1-submit-83063/054.png,620,226,379,379
C2/2-1-1-submit-83063/072.png,619,229,367,367
C2/2-1-1-submit-83063/102.png,618,229,375,375
C2/2-1-1-submit-83063/060.png,614,216,395,395
C2/2-1-1-submit-83063/132.png,605,231,379,379
C2/2-1-1-submit-83063/084.png,618,225,379,379
C2/2-1-1-submit-83063/024.png,623,241,375,375
C2/2-1-1-submit-83063/138.png,602,227,390,390
C2/2-1-1-submit-83063/048.png,618,236,382,382
C2/2-1-1-submit-83063/090.png,613,217,393,393
C2/2-1-1-submit-83063/006.png,620,244,378,378
C2/2-1-1-submit-83063/078.png,620,227,369,369
C2/2-1-1-submit-83063/000.png,621,244,373,373
C2/2-1-1-submit-83063/120.png,611,235,377,377
C2/2-1-1-submit-83063/018.png,628,247,369,369
C2/2-1-1-submit-83063/066.png,611,216,389,389
C2/2-1-1-submit-83063/096.png,624,234,369,369
C2/2-1-1-submit-83063/114.png,608,226,382,382
C2/2-1-1-submit-83063/126.png,606,230,382,382
C2/2-1-1-submit-83063/042.png,627,245,366,366
C2/2-1-1-submit-83063/108.png,613,229,373,373
C2/2-1-1-submit-83485/030.png,616,238,381,381
C2/2-1-1-submit-83485/012.png,617,239,386,386
C2/2-1-1-submit-83485/144.png,606,231,382,382
C2/2-1-1-submit-83485/036.png,618,243,376,376
C2/2-1-1-submit-83485/054.png,624,223,380,380
C2/2-1-1-submit-83485/072.png,606,220,388,388
C2/2-1-1-submit-83485/102.png,615,224,376,376
C2/2-1-1-submit-83485/060.png,613,219,398,398
C2/2-1-1-submit-83485/132.png,600,227,388,388
C2/2-1-1-submit-83485/084.png,617,223,382,382
C2/2-1-1-submit-83485/024.png,618,241,379,379
C2/2-1-1-submit-83485/138.png,599,237,390,390
C2/2-1-1-submit-83485/048.png,613,234,392,392
C2/2-1-1-submit-83485/090.png,613,218,390,390
C2/2-1-1-submit-83485/006.png,615,239,395,395
C2/2-1-1-submit-83485/078.png,610,221,387,387
C2/2-1-1-submit-83485/000.png,621,242,374,374
C2/2-1-1-submit-83485/120.png,605,228,379,379
C2/2-1-1-submit-83485/018.png,617,238,389,389
C2/2-1-1-submit-83485/066.png,606,214,398,398
C2/2-1-1-submit-83485/096.png,615,224,390,390
C2/2-1-1-submit-83485/114.png,603,224,384,384
C2/2-1-1-submit-83485/126.png,600,226,389,389
C2/2-1-1-submit-83485/042.png,619,240,376,376
C2/2-1-1-submit-83485/108.png,607,221,385,385
C2/2-1-1-submit-83619/030.png,206,80,126,126
C2/2-1-1-submit-83619/012.png,207,81,129,129
C2/2-1-1-submit-83619/036.png,205,79,128,128
C2/2-1-1-submit-83619/054.png,205,72,128,128
C2/2-1-1-submit-83619/072.png,203,72,130,130
C2/2-1-1-submit-83619/102.png,203,78,125,125
C2/2-1-1-submit-83619/060.png,203,73,126,126
C2/2-1-1-submit-83619/084.png,203,73,131,131
C2/2-1-1-submit-83619/024.png,208,81,124,124
C2/2-1-1-submit-83619/048.png,207,74,126,126
C2/2-1-1-submit-83619/090.png,202,75,127,127
C2/2-1-1-submit-83619/006.png,205,80,130,130
C2/2-1-1-submit-83619/078.png,206,75,127,127
C2/2-1-1-submit-83619/000.png,208,82,124,124
C2/2-1-1-submit-83619/120.png,201,78,128,128
C2/2-1-1-submit-83619/018.png,208,82,124,124
C2/2-1-1-submit-83619/066.png,204,72,128,128
C2/2-1-1-submit-83619/096.png,202,76,127,127
C2/2-1-1-submit-83619/114.png,202,78,126,126
C2/2-1-1-submit-83619/042.png,205,77,128,128
C2/2-1-1-submit-83619/108.png,202,78,125,125
C2/21-2-4-submit-00000/030.png,-1,-1,-1,-1
C2/21-2-4-submit-00000/012.png,-1,-1,-1,-1
C2/21-2-4-submit-00000/036.png,-1,-1,-1,-1
C2/21-2-4-submit-00000/054.png,1010,315,480,480
C2/21-2-4-submit-00000/072.png,858,239,494,494
C2/21-2-4-submit-00000/102.png,1106,386,461,461
C2/21-2-4-submit-00000/060.png,915,259,492,492
C2/21-2-4-submit-00000/084.png,850,253,483,483
C2/21-2-4-submit-00000/024.png,-1,-1,-1,-1
C2/21-2-4-submit-00000/048.png,1106,371,468,468
C2/21-2-4-submit-00000/090.png,854,259,504,504
C2/21-2-4-submit-00000/006.png,-1,-1,-1,-1
C2/21-2-4-submit-00000/078.png,851,252,475,475
C2/21-2-4-submit-00000/000.png,-1,-1,-1,-1
C2/21-2-4-submit-00000/018.png,-1,-1,-1,-1
C2/21-2-4-submit-00000/066.png,881,248,493,493
C2/21-2-4-submit-00000/096.png,961,313,482,482
C2/21-2-4-submit-00000/114.png,-1,-1,-1,-1
C2/21-2-4-submit-00000/042.png,1196,416,421,421
C2/21-2-4-submit-00000/108.png,-1,-1,-1,-1
C2/21-2-4-submit-82495/030.png,-1,-1,-1,-1
C2/21-2-4-submit-82495/012.png,-1,-1,-1,-1
C2/21-2-4-submit-82495/036.png,-1,-1,-1,-1
C2/21-2-4-submit-82495/054.png,998,302,498,498
C2/21-2-4-submit-82495/072.png,849,230,499,499
C2/21-2-4-submit-82495/102.png,1079,369,511,511
C2/21-2-4-submit-82495/060.png,908,248,506,506
C2/21-2-4-submit-82495/084.png,856,252,478,478
C2/21-2-4-submit-82495/024.png,-1,-1,-1,-1
C2/21-2-4-submit-82495/048.png,1094,368,482,482
C2/21-2-4-submit-82495/090.png,850,250,514,514
C2/21-2-4-submit-82495/006.png,-1,-1,-1,-1
C2/21-2-4-submit-82495/078.png,851,243,491,491
C2/21-2-4-submit-82495/000.png,-1,-1,-1,-1
C2/21-2-4-submit-82495/018.png,-1,-1,-1,-1
C2/21-2-4-submit-82495/066.png,864,231,519,519
C2/21-2-4-submit-82495/096.png,933,287,539,539
C2/21-2-4-submit-82495/114.png,-1,-1,-1,-1
C2/21-2-4-submit-82495/042.png,1171,397,461,461
C2/21-2-4-submit-82495/108.png,-1,-1,-1,-1
C2/21-2-4-submit-82501/030.png,-1,-1,-1,-1
C2/21-2-4-submit-82501/012.png,-1,-1,-1,-1
C2/21-2-4-submit-82501/036.png,-1,-1,-1,-1
C2/21-2-4-submit-82501/054.png,1013,311,491,491
C2/21-2-4-submit-82501/072.png,860,239,484,484
C2/21-2-4-submit-82501/102.png,-1,-1,-1,-1
C2/21-2-4-submit-82501/060.png,918,256,487,487
C2/21-2-4-submit-82501/084.png,864,255,465,465
C2/21-2-4-submit-82501/024.png,-1,-1,-1,-1
C2/21-2-4-submit-82501/048.png,-1,-1,-1,-1
C2/21-2-4-submit-82501/090.png,846,252,520,520
C2/21-2-4-submit-82501/006.png,-1,-1,-1,-1
C2/21-2-4-submit-82501/078.png,854,241,490,490
C2/21-2-4-submit-82501/000.png,-1,-1,-1,-1
C2/21-2-4-submit-82501/018.png,-1,-1,-1,-1
C2/21-2-4-submit-82501/066.png,890,245,484,484
C2/21-2-4-submit-82501/096.png,967,320,476,476
C2/21-2-4-submit-82501/114.png,-1,-1,-1,-1
C2/21-2-4-submit-82501/042.png,-1,-1,-1,-1
C2/21-2-4-submit-82501/108.png,-1,-1,-1,-1
C2/21-2-4-submit-82882/030.png,-1,-1,-1,-1
C2/21-2-4-submit-82882/012.png,-1,-1,-1,-1
C2/21-2-4-submit-82882/036.png,1243,436,420,420
C2/21-2-4-submit-82882/054.png,986,296,493,493
C2/21-2-4-submit-82882/072.png,861,249,479,479
C2/21-2-4-submit-82882/102.png,1093,382,501,501
C2/21-2-4-submit-82882/060.png,898,248,506,506
C2/21-2-4-submit-82882/084.png,845,248,491,491
C2/21-2-4-submit-82882/024.png,-1,-1,-1,-1
C2/21-2-4-submit-82882/048.png,1093,373,469,469
C2/21-2-4-submit-82882/090.png,867,269,490,490
C2/21-2-4-submit-82882/006.png,-1,-1,-1,-1
C2/21-2-4-submit-82882/078.png,843,245,488,488
C2/21-2-4-submit-82882/000.png,-1,-1,-1,-1
C2/21-2-4-submit-82882/018.png,-1,-1,-1,-1
C2/21-2-4-submit-82882/066.png,870,246,495,495
C2/21-2-4-submit-82882/096.png,975,313,514,514
C2/21-2-4-submit-82882/114.png,-1,-1,-1,-1
C2/21-2-4-submit-82882/042.png,1160,397,466,466
C2/21-2-4-submit-82882/108.png,-1,-1,-1,-1
C2/21-2-4-submit-82910/030.png,-1,-1,-1,-1
C2/21-2-4-submit-82910/012.png,-1,-1,-1,-1
C2/21-2-4-submit-82910/036.png,-1,-1,-1,-1
C2/21-2-4-submit-82910/054.png,1016,317,483,483
C2/21-2-4-submit-82910/072.png,856,238,495,495
C2/21-2-4-submit-82910/102.png,1082,375,498,498
C2/21-2-4-submit-82910/060.png,909,252,507,507
C2/21-2-4-submit-82910/084.png,845,245,500,500
C2/21-2-4-submit-82910/024.png,-1,-1,-1,-1
C2/21-2-4-submit-82910/048.png,1099,372,480,480
C2/21-2-4-submit-82910/090.png,847,253,520,520
C2/21-2-4-submit-82910/006.png,-1,-1,-1,-1
C2/21-2-4-submit-82910/078.png,846,243,494,494
C2/21-2-4-submit-82910/000.png,-1,-1,-1,-1
C2/21-2-4-submit-82910/018.png,-1,-1,-1,-1
C2/21-2-4-submit-82910/066.png,881,249,495,495
C2/21-2-4-submit-82910/096.png,954,307,508,508
C2/21-2-4-submit-82910/114.png,-1,-1,-1,-1
C2/21-2-4-submit-82910/042.png,1181,406,446,446
C2/21-2-4-submit-82910/108.png,-1,-1,-1,-1
C2/21-2-4-submit-82999/030.png,-1,-1,-1,-1
C2/21-2-4-submit-82999/012.png,-1,-1,-1,-1
C2/21-2-4-submit-82999/036.png,-1,-1,-1,-1
C2/21-2-4-submit-82999/054.png,1022,319,469,469
C2/21-2-4-submit-82999/072.png,866,241,475,475
C2/21-2-4-submit-82999/102.png,-1,-1,-1,-1
C2/21-2-4-submit-82999/060.png,916,257,490,490
C2/21-2-4-submit-82999/084.png,860,255,471,471
C2/21-2-4-submit-82999/024.png,-1,-1,-1,-1
C2/21-2-4-submit-82999/048.png,-1,-1,-1,-1
C2/21-2-4-submit-82999/090.png,852,257,515,515
C2/21-2-4-submit-82999/006.png,-1,-1,-1,-1
C2/21-2-4-submit-82999/078.png,863,252,468,468
C2/21-2-4-submit-82999/000.png,-1,-1,-1,-1
C2/21-2-4-submit-82999/018.png,-1,-1,-1,-1
C2/21-2-4-submit-82999/066.png,890,250,477,477
C2/21-2-4-submit-82999/096.png,960,314,488,488
C2/21-2-4-submit-82999/114.png,-1,-1,-1,-1
C2/21-2-4-submit-82999/042.png,-1,-1,-1,-1
C2/21-2-4-submit-82999/108.png,-1,-1,-1,-1
C2/21-2-4-submit-83063/030.png,-1,-1,-1,-1
C2/21-2-4-submit-83063/012.png,-1,-1,-1,-1
C2/21-2-4-submit-83063/036.png,-1,-1,-1,-1
C2/21-2-4-submit-83063/054.png,989,297,512,512
C2/21-2-4-submit-83063/072.png,856,236,491,491
C2/21-2-4-submit-83063/102.png,-1,-1,-1,-1
C2/21-2-4-submit-83063/060.png,908,250,504,504
C2/21-2-4-submit-83063/084.png,850,252,485,485
C2/21-2-4-submit-83063/024.png,-1,-1,-1,-1
C2/21-2-4-submit-83063/048.png,1087,351,483,483
C2/21-2-4-submit-83063/090.png,844,255,507,507
C2/21-2-4-submit-83063/006.png,-1,-1,-1,-1
C2/21-2-4-submit-83063/078.png,841,238,500,500
C2/21-2-4-submit-83063/000.png,-1,-1,-1,-1
C2/21-2-4-submit-83063/018.png,-1,-1,-1,-1
C2/21-2-4-submit-83063/066.png,880,244,492,492
C2/21-2-4-submit-83063/096.png,946,302,505,505
C2/21-2-4-submit-83063/114.png,-1,-1,-1,-1
C2/21-2-4-submit-83063/042.png,1158,389,468,468
C2/21-2-4-submit-83063/108.png,-1,-1,-1,-1
C2/21-2-4-submit-83485/030.png,-1,-1,-1,-1
C2/21-2-4-submit-83485/012.png,-1,-1,-1,-1
C2/21-2-4-submit-83485/036.png,-1,-1,-1,-1
C2/21-2-4-submit-83485/054.png,1021,327,464,464
C2/21-2-4-submit-83485/072.png,854,234,500,500
C2/21-2-4-submit-83485/102.png,-1,-1,-1,-1
C2/21-2-4-submit-83485/060.png,902,250,511,511
C2/21-2-4-submit-83485/084.png,839,243,504,504
C2/21-2-4-submit-83485/024.png,-1,-1,-1,-1
C2/21-2-4-submit-83485/048.png,-1,-1,-1,-1
C2/21-2-4-submit-83485/090.png,848,255,513,513
C2/21-2-4-submit-83485/006.png,-1,-1,-1,-1
C2/21-2-4-submit-83485/078.png,837,241,509,509
C2/21-2-4-submit-83485/000.png,-1,-1,-1,-1
C2/21-2-4-submit-83485/018.png,-1,-1,-1,-1
C2/21-2-4-submit-83485/066.png,866,238,509,509
C2/21-2-4-submit-83485/096.png,953,307,506,506
C2/21-2-4-submit-83485/114.png,-1,-1,-1,-1
C2/21-2-4-submit-83485/042.png,-1,-1,-1,-1
C2/21-2-4-submit-83485/108.png,-1,-1,-1,-1
C2/21-2-4-submit-83619/030.png,-1,-1,-1,-1
C2/21-2-4-submit-83619/012.png,-1,-1,-1,-1
C2/21-2-4-submit-83619/036.png,-1,-1,-1,-1
C2/21-2-4-submit-83619/054.png,297,88,163,163
C2/21-2-4-submit-83619/072.png,284,89,166,166
C2/21-2-4-submit-83619/060.png,285,82,163,163
C2/21-2-4-submit-83619/084.png,-1,-1,-1,-1
C2/21-2-4-submit-83619/024.png,-1,-1,-1,-1
C2/21-2-4-submit-83619/048.png,306,88,176,176
C2/21-2-4-submit-83619/090.png,-1,-1,-1,-1
C2/21-2-4-submit-83619/006.png,-1,-1,-1,-1
C2/21-2-4-submit-83619/078.png,315,106,161,161
C2/21-2-4-submit-83619/000.png,-1,-1,-1,-1
C2/21-2-4-submit-83619/018.png,-1,-1,-1,-1
C2/21-2-4-submit-83619/066.png,282,84,167,167
C2/21-2-4-submit-83619/096.png,-1,-1,-1,-1
C2/21-2-4-submit-83619/042.png,352,121,174,174
C2/22-1-2-submit-00000/030.png,698,298,456,456
C2/22-1-2-submit-00000/150.png,687,304,460,460
C2/22-1-2-submit-00000/012.png,695,298,456,456
C2/22-1-2-submit-00000/144.png,684,310,459,459
C2/22-1-2-submit-00000/036.png,690,290,466,466
C2/22-1-2-submit-00000/054.png,690,293,464,464
C2/22-1-2-submit-00000/216.png,675,308,461,461
C2/22-1-2-submit-00000/072.png,696,283,462,462
C2/22-1-2-submit-00000/204.png,679,312,457,457
C2/22-1-2-submit-00000/102.png,693,295,454,454
C2/22-1-2-submit-00000/060.png,693,292,459,459
C2/22-1-2-submit-00000/132.png,683,314,455,455
C2/22-1-2-submit-00000/084.png,697,292,463,463
C2/22-1-2-submit-00000/024.png,696,299,457,457
C2/22-1-2-submit-00000/186.png,678,308,459,459
C2/22-1-2-submit-00000/138.png,683,315,459,459
C2/22-1-2-submit-00000/048.png,682,287,470,470
C2/22-1-2-submit-00000/090.png,694,292,458,458
C2/22-1-2-submit-00000/180.png,682,302,460,460
C2/22-1-2-submit-00000/006.png,690,295,464,464
